home_team_id,away_team_id,home_strength,away_strength,result
51,124,1.5116279069767442,1.054054054054054,0
54,129,0.5454545454545454,0.9,2
56,37,2.4,0.14285714285714285,0
61,113,0.9655172413793104,1.2727272727272727,0
62,156,0.6666666666666666,0.5714285714285714,1
63,153,0.8918918918918919,1.2666666666666666,2
79,77,3.111111111111111,1.1111111111111112,0
81,190,0.6666666666666666,0.5789473684210527,1
82,192,2.0,1.3888888888888888,0
91,41,1.6222222222222222,1.2432432432432432,0
97,168,2.0588235294117645,0.7647058823529411,0
101,105,1.608695652173913,0.6428571428571429,2
106,32,0.6,0.5454545454545454,0
134,55,1.7272727272727273,0.14285714285714285,0
141,11,1.5,1.6122448979591837,0
146,57,1.1333333333333333,0.8113207547169812,0
151,158,3.0,1.0,0
152,89,2.0384615384615383,1.0,0
183,44,0.5714285714285714,1.3529411764705883,2
162,188,1.813953488372093,1.0416666666666667,0
166,99,0.125,1.5333333333333334,2
157,35,1.6,1.6923076923076923,1
179,59,2.090909090909091,1.6153846153846154,2
64,52,0.8888888888888888,1.3421052631578947,2
186,96,1.4444444444444444,1.9803921568627452,2
194,47,1.744186046511628,1.5892857142857142,2
199,174,2.2045454545454546,1.5490196078431373,2
202,40,1.676923076923077,0.9814814814814815,0
203,137,1.794871794871795,0.8076923076923077,0
201,49,0.5,2.5,2
20,159,1.6666666666666667,1.0833333333333333,1
172,65,0.2857142857142857,0.55,1
22,17,1.6923076923076923,1.1,0
37,56,0.625,1.75,1
151,158,3.0,1.0,0
